Issue_time,Forecast_time,CAPTIL,CENTRL,DUNWOD,GENESE,HUD VL,LONGIL,MHK VL,MILLWD,N.Y.C.,NORTH,WEST
2019-10-30 18:00:00+00:00,2019-10-31 15:00:00+00:00,1421.3475341796875,1895.494873046875,740.8383178710938,1178.9866943359375,1170.4798583984375,2510.8828125,915.9907836914062,327.1242370605469,6258.71044921875,545.7821655273438,1831.073974609375
2019-10-30 18:00:00+00:00,2019-10-31 16:00:00+00:00,1383.941162109375,1848.0113525390625,728.0357666015625,1170.59326171875,1132.5875244140625,2466.3173828125,888.62646484375,315.1932373046875,6256.58544921875,541.4483032226562,1818.2017822265625
2019-10-30 18:00:00+00:00,2019-10-31 17:00:00+00:00,1391.814697265625,1847.7689208984375,723.9586791992188,1147.7269287109375,1147.504638671875,2462.00048828125,893.0366821289062,319.8760070800781,6097.61767578125,540.0482177734375,1806.6087646484375
2019-10-30 18:00:00+00:00,2019-10-31 18:00:00+00:00,1360.2044677734375,1810.1844482421875,714.2753295898438,1142.823486328125,1114.0662841796875,2429.7802734375,868.0756225585938,308.92559814453125,6114.0771484375,536.9537353515625,1796.72265625
2019-10-30 18:00:00+00:00,2019-10-31 19:00:00+00:00,1331.3013916015625,1770.4456787109375,692.0748901367188,1093.4984130859375,1100.367919921875,2345.162841796875,844.4735717773438,304.5552673339844,5860.2783203125,530.236572265625,1754.8834228515625
2019-10-30 18:00:00+00:00,2019-10-31 20:00:00+00:00,1306.9083251953125,1743.19921875,686.1690063476562,1095.6494140625,1073.9219970703125,2320.0927734375,822.9030151367188,294.0750427246094,5893.15576171875,527.0599975585938,1750.55615234375
2019-10-30 18:00:00+00:00,2019-10-31 21:00:00+00:00,1249.6422119140625,1665.6854248046875,646.5621337890625,1022.7145385742188,1032.252685546875,2183.652587890625,780.6533203125,280.6710510253906,5539.35595703125,516.3234252929688,1675.219482421875
2019-10-30 18:00:00+00:00,2019-10-31 22:00:00+00:00,1233.20166015625,1651.087646484375,645.31787109375,1033.60009765625,1017.0728759765625,2178.697998046875,767.8212280273438,272.7050476074219,5586.20654296875,514.2741088867188,1681.2869873046875
2019-10-30 18:00:00+00:00,2019-10-31 23:00:00+00:00,1163.8416748046875,1559.7113037109375,596.2800903320312,949.184814453125,958.7297973632812,2002.9100341796875,714.7769775390625,254.177001953125,5164.92578125,502.282958984375,1586.8663330078125
2019-10-30 18:00:00+00:00,2019-11-01 00:00:00+00:00,1153.603515625,1555.4017333984375,599.7302856445312,966.4620971679688,950.959228515625,2018.799072265625,706.12060546875,248.9003448486328,5237.20849609375,501.44256591796875,1600.663818359375
2019-10-30 18:00:00+00:00,2019-11-01 01:00:00+00:00,1089.0146484375,1469.8289794921875,546.7642211914062,886.7789306640625,891.376708984375,1831.87548828125,656.2451171875,229.89093017578125,4803.25830078125,489.9154357910156,1501.7705078125
